date,Region,Municipality,cases,deaths
26/08/2020,Central,Niksic,7,1
26/08/2020,Central,Tuzi,1,0
26/08/2020,Costal,Bar,4,0
26/08/2020,Costal,Budva,0,0
26/08/2020,Costal,Herceg Novi,0,0
26/08/2020,Costal,Kotor,0,0
26/08/2020,Costal,Tivat,2,0
26/08/2020,Costal,Ulcinj,2,0
26/08/2020,Northern,Andrijevica,1,0
26/08/2020,Northern,Berane,6,0
26/08/2020,Northern,Bijelo Polje,9,0
26/08/2020,Northern,Gusinje,2,0
26/08/2020,Northern,Kolasin,0,0
26/08/2020,Northern,Mojkovac,1,0
26/08/2020,Northern,Petnjica,0,0
26/08/2020,Northern,Plav,0,0
26/08/2020,Northern,Pluzine,0,0
26/08/2020,Northern,Pljevlja,0,0
26/08/2020,Northern,Rozaje,3,0
26/08/2020,Northern,Savnik,0,0
26/08/2020,Northern,Zabljak,0,0
27/08/2020,Central,Podgorica,30,0
27/08/2020,Central,Cetinje,0,0
27/08/2020,Central,Danilovgrad,0,0
27/08/2020,Central,Niksic,0,0
27/08/2020,Central,Tuzi,0,0
27/08/2020,Costal,Bar,4,0
27/08/2020,Costal,Budva,4,0
27/08/2020,Costal,Herceg Novi,0,0
27/08/2020,Costal,Kotor,0,0
27/08/2020,Costal,Tivat,2,0
27/08/2020,Costal,Ulcinj,1,0
27/08/2020,Northern,Andrijevica,2,0
27/08/2020,Northern,Berane,6,0
27/08/2020,Northern,Bijelo Polje,6,1
27/08/2020,Northern,Gusinje,1,0
27/08/2020,Northern,Kolasin,0,0
27/08/2020,Northern,Mojkovac,0,0
27/08/2020,Northern,Petnjica,0,0
27/08/2020,Northern,Plav,0,0
27/08/2020,Northern,Pluzine,0,0
27/08/2020,Northern,Pljevlja,1,0
27/08/2020,Northern,Rozaje,1,0
27/08/2020,Northern,Savnik,0,0
27/08/2020,Northern,Zabljak,0,0
28/08/2020,Central,Podgorica,30,0
28/08/2020,Central,Cetinje,1,0
28/08/2020,Central,Danilovgrad,0,0
28/08/2020,Central,Niksic,10,1
28/08/2020,Central,Tuzi,0,0
28/08/2020,Costal,Bar,3,0
28/08/2020,Costal,Budva,4,0
28/08/2020,Costal,Herceg Novi,2,0
28/08/2020,Costal,Kotor,1,0
28/08/2020,Costal,Tivat,1,0
28/08/2020,Costal,Ulcinj,2,0
28/08/2020,Northern,Andrijevica,1,0
28/08/2020,Northern,Berane,8,0
28/08/2020,Northern,Bijelo Polje,7,0
28/08/2020,Northern,Gusinje,2,0
28/08/2020,Northern,Kolasin,2,0
28/08/2020,Northern,Mojkovac,0,0
28/08/2020,Northern,Petnjica,1,0
28/08/2020,Northern,Plav,0,2
28/08/2020,Northern,Pluzine,0,0
28/08/2020,Northern,Pljevlja,1,0
28/08/2020,Northern,Rozaje,23,0
28/08/2020,Northern,Savnik,0,0
28/08/2020,Northern,Zabljak,0,0
29/08/2020,Central,Podgorica,12,0
29/08/2020,Central,Cetinje,6,0
29/08/2020,Central,Danilovgrad,0,0
29/08/2020,Central,Niksic,6,0
29/08/2020,Central,Tuzi,0,0
29/08/2020,Costal,Bar,3,0
29/08/2020,Costal,Budva,3,0
29/08/2020,Costal,Herceg Novi,0,0
29/08/2020,Costal,Kotor,1,0
29/08/2020,Costal,Tivat,0,0
29/08/2020,Costal,Ulcinj,1,0
29/08/2020,Northern,Andrijevica,0,0
29/08/2020,Northern,Berane,9,0
29/08/2020,Northern,Bijelo Polje,3,0
29/08/2020,Northern,Gusinje,2,1
29/08/2020,Northern,Kolasin,1,0
29/08/2020,Northern,Mojkovac,0,0
29/08/2020,Northern,Petnjica,0,0
29/08/2020,Northern,Plav,0,0
29/08/2020,Northern,Pluzine,0,0
29/08/2020,Northern,Pljevlja,3,0
29/08/2020,Northern,Rozaje,13,0
29/08/2020,Northern,Savnik,0,0
29/08/2020,Northern,Zabljak,0,0
30/08/2020,Central,Podgorica,25,3
30/08/2020,Central,Cetinje,1,0
30/08/2020,Central,Danilovgrad,0,0
30/08/2020,Central,Niksic,0,0
30/08/2020,Central,Tuzi,0,0
30/08/2020,Costal,Bar,0,0
30/08/2020,Costal,Budva,3,0
30/08/2020,Costal,Herceg Novi,0,0
30/08/2020,Costal,Kotor,1,0
30/08/2020,Costal,Tivat,2,0
30/08/2020,Costal,Ulcinj,1,0
30/08/2020,Northern,Andrijevica,0,0
30/08/2020,Northern,Berane,7,2
30/08/2020,Northern,Bijelo Polje,10,0
30/08/2020,Northern,Gusinje,2,0
30/08/2020,Northern,Kolasin,0,0
30/08/2020,Northern,Mojkovac,0,0
30/08/2020,Northern,Petnjica,0,0
30/08/2020,Northern,Plav,0,0
30/08/2020,Northern,Pluzine,0,0
30/08/2020,Northern,Pljevlja,3,0
30/08/2020,Northern,Rozaje,0,0
30/08/2020,Northern,Savnik,0,0
30/08/2020,Northern,Zabljak,0,0
31/08/2020,Central,Podgorica,28,0
31/08/2020,Central,Cetinje,0,0
31/08/2020,Central,Danilovgrad,0,0
31/08/2020,Central,Niksic,6,0
31/08/2020,Central,Tuzi,0,0
31/08/2020,Costal,Bar,0,0
31/08/2020,Costal,Budva,0,0
31/08/2020,Costal,Herceg Novi,0,0
31/08/2020,Costal,Kotor,0,0
31/08/2020,Costal,Tivat,1,0
31/08/2020,Costal,Ulcinj,1,0
31/08/2020,Northern,Andrijevica,0,0
31/08/2020,Northern,Berane,1,0
31/08/2020,Northern,Bijelo Polje,4,1
31/08/2020,Northern,Gusinje,0,0
31/08/2020,Northern,Kolasin,0,0
31/08/2020,Northern,Mojkovac,0,0
31/08/2020,Northern,Petnjica,0,0
31/08/2020,Northern,Plav,0,1
31/08/2020,Northern,Pluzine,0,0
31/08/2020,Northern,Pljevlja,0,0
31/08/2020,Northern,Rozaje,3,0
31/08/2020,Northern,Savnik,0,0
31/08/2020,Northern,Zabljak,0,0
01/09/2020,Central,Podgorica,18,0
01/09/2020,Central,Cetinje,1,0
01/09/2020,Central,Danilovgrad,0,0
01/09/2020,Central,Niksic,20,0
01/09/2020,Central,Tuzi,0,0
01/09/2020,Costal,Bar,0,0
01/09/2020,Costal,Budva,2,0
01/09/2020,Costal,Herceg Novi,1,0
01/09/2020,Costal,Kotor,1,0
01/09/2020,Costal,Tivat,2,0
01/09/2020,Costal,Ulcinj,1,0
01/09/2020,Northern,Andrijevica,0,0
01/09/2020,Northern,Berane,19,2
01/09/2020,Northern,Bijelo Polje,4,0
01/09/2020,Northern,Gusinje,0,0
01/09/2020,Northern,Kolasin,0,0
01/09/2020,Northern,Mojkovac,1,0
01/09/2020,Northern,Petnjica,0,0
01/09/2020,Northern,Plav,0,0
01/09/2020,Northern,Pluzine,0,0
01/09/2020,Northern,Pljevlja,4,0
01/09/2020,Northern,Rozaje,6,0
01/09/2020,Northern,Savnik,0,0
01/09/2020,Northern,Zabljak,0,0
02/09/2020,Central,Podgorica,40,1
02/09/2020,Central,Cetinje,3,0
02/09/2020,Central,Danilovgrad,0,0
02/09/2020,Central,Niksic,5,0
02/09/2020,Central,Tuzi,0,0
02/09/2020,Costal,Bar,0,0
02/09/2020,Costal,Budva,4,0
02/09/2020,Costal,Herceg Novi,0,0
02/09/2020,Costal,Kotor,1,0
02/09/2020,Costal,Tivat,0,0
02/09/2020,Costal,Ulcinj,0,0
02/09/2020,Northern,Andrijevica,0,0
02/09/2020,Northern,Berane,14,1
02/09/2020,Northern,Bijelo Polje,9,0
02/09/2020,Northern,Gusinje,0,0
02/09/2020,Northern,Kolasin,0,0
02/09/2020,Northern,Mojkovac,0,0
02/09/2020,Northern,Petnjica,0,0
02/09/2020,Northern,Plav,0,0
02/09/2020,Northern,Pluzine,0,0
02/09/2020,Northern,Pljevlja,2,0
02/09/2020,Northern,Rozaje,20,0
02/09/2020,Northern,Savnik,0,0
02/09/2020,Northern,Zabljak,0,0
03/09/2020,Central,Podgorica,32,0
03/09/2020,Central,Cetinje,1,0
03/09/2020,Central,Danilovgrad,0,0
03/09/2020,Central,Niksic,35,0
03/09/2020,Central,Tuzi,0,0
03/09/2020,Costal,Bar,2,0
03/09/2020,Costal,Budva,3,0
03/09/2020,Costal,Herceg Novi,3,0
03/09/2020,Costal,Kotor,3,0
03/09/2020,Costal,Tivat,0,0
03/09/2020,Costal,Ulcinj,0,0
03/09/2020,Northern,Andrijevica,0,0
03/09/2020,Northern,Berane,24,0
03/09/2020,Northern,Bijelo Polje,25,0
03/09/2020,Northern,Gusinje,0,0
03/09/2020,Northern,Kolasin,0,0
03/09/2020,Northern,Mojkovac,0,0
03/09/2020,Northern,Petnjica,0,0
03/09/2020,Northern,Plav,0,0
03/09/2020,Northern,Pluzine,0,0
03/09/2020,Northern,Pljevlja,3,0
03/09/2020,Northern,Rozaje,6,0
03/09/2020,Northern,Savnik,0,0
03/09/2020,Northern,Zabljak,0,0
04/09/2020,Central,Podgorica,38,0
04/09/2020,Central,Cetinje,1,0
04/09/2020,Central,Danilovgrad,1,0
04/09/2020,Central,Niksic,2,0
04/09/2020,Central,Tuzi,0,0
04/09/2020,Costal,Bar,3,0
04/09/2020,Costal,Budva,7,0
04/09/2020,Costal,Herceg Novi,0,0
04/09/2020,Costal,Kotor,4,0
04/09/2020,Costal,Tivat,1,0
04/09/2020,Costal,Ulcinj,0,0
04/09/2020,Northern,Andrijevica,0,0
04/09/2020,Northern,Berane,20,0
04/09/2020,Northern,Bijelo Polje,14,0
04/09/2020,Northern,Gusinje,0,0
04/09/2020,Northern,Kolasin,0,0
04/09/2020,Northern,Mojkovac,1,1
04/09/2020,Northern,Petnjica,0,0
04/09/2020,Northern,Plav,0,0
04/09/2020,Northern,Pluzine,0,0
04/09/2020,Northern,Pljevlja,2,0
04/09/2020,Northern,Rozaje,16,1
04/09/2020,Northern,Savnik,0,0
04/09/2020,Northern,Zabljak,0,0
05/09/2020,Central,Podgorica,35,0
05/09/2020,Central,Cetinje,0,0
05/09/2020,Central,Danilovgrad,0,0
05/09/2020,Central,Niksic,41,0
05/09/2020,Central,Tuzi,0,0
05/09/2020,Costal,Bar,1,0
05/09/2020,Costal,Budva,4,0
05/09/2020,Costal,Herceg Novi,0,0
05/09/2020,Costal,Kotor,13,0
05/09/2020,Costal,Tivat,0,0
05/09/2020,Costal,Ulcinj,4,0
05/09/2020,Northern,Andrijevica,4,0
05/09/2020,Northern,Berane,30,1
05/09/2020,Northern,Bijelo Polje,1,0
05/09/2020,Northern,Gusinje,1,0
05/09/2020,Northern,Kolasin,1,0
05/09/2020,Northern,Mojkovac,0,0
05/09/2020,Northern,Petnjica,0,0
05/09/2020,Northern,Plav,0,0
05/09/2020,Northern,Pluzine,0,0
05/09/2020,Northern,Pljevlja,0,0
05/09/2020,Northern,Rozaje,1,0
05/09/2020,Northern,Savnik,0,0
05/09/2020,Northern,Zabljak,0,0
06/09/2020,Central,Podgorica,38,0
06/09/2020,Central,Cetinje,2,0
06/09/2020,Central,Danilovgrad,0,0
06/09/2020,Central,Niksic,57,0
06/09/2020,Central,Tuzi,0,0
06/09/2020,Costal,Bar,2,0
06/09/2020,Costal,Budva,4,0
06/09/2020,Costal,Herceg Novi,1,0
06/09/2020,Costal,Kotor,0,0
06/09/2020,Costal,Tivat,0,0
06/09/2020,Costal,Ulcinj,1,0
06/09/2020,Northern,Andrijevica,1,0
06/09/2020,Northern,Berane,15,0
06/09/2020,Northern,Bijelo Polje,2,1
06/09/2020,Northern,Gusinje,0,0
06/09/2020,Northern,Kolasin,0,0
06/09/2020,Northern,Mojkovac,1,0
06/09/2020,Northern,Petnjica,0,0
06/09/2020,Northern,Plav,0,0
06/09/2020,Northern,Pluzine,0,0
06/09/2020,Northern,Pljevlja,2,0
06/09/2020,Northern,Rozaje,4,0
06/09/2020,Northern,Savnik,0,0
06/09/2020,Northern,Zabljak,0,0
07/09/2020,Central,Podgorica,18,0
07/09/2020,Central,Cetinje,1,0
07/09/2020,Central,Danilovgrad,0,0
07/09/2020,Central,Niksic,0,1
07/09/2020,Central,Tuzi,2,0
07/09/2020,Costal,Bar,1,0
07/09/2020,Costal,Budva,0,0
07/09/2020,Costal,Herceg Novi,0,0
07/09/2020,Costal,Kotor,2,0
07/09/2020,Costal,Tivat,0,0
07/09/2020,Costal,Ulcinj,0,0
07/09/2020,Northern,Andrijevica,9,0
07/09/2020,Northern,Berane,48,0
07/09/2020,Northern,Bijelo Polje,5,0
07/09/2020,Northern,Gusinje,0,0
07/09/2020,Northern,Kolasin,0,0
07/09/2020,Northern,Mojkovac,1,0
07/09/2020,Northern,Petnjica,0,0
07/09/2020,Northern,Plav,0,0
07/09/2020,Northern,Pluzine,0,0
07/09/2020,Northern,Pljevlja,4,0
07/09/2020,Northern,Rozaje,13,0
07/09/2020,Northern,Savnik,0,0
07/09/2020,Northern,Zabljak,0,0
08/09/2020,Central,Podgorica,73,0
08/09/2020,Central,Cetinje,2,0
08/09/2020,Central,Danilovgrad,0,0
08/09/2020,Central,Niksic,43,0
08/09/2020,Central,Tuzi,0,0
08/09/2020,Costal,Bar,2,0
08/09/2020,Costal,Budva,4,0
08/09/2020,Costal,Herceg Novi,3,0
08/09/2020,Costal,Kotor,0,0
08/09/2020,Costal,Tivat,1,1
08/09/2020,Costal,Ulcinj,0,0
08/09/2020,Northern,Andrijevica,1,0
08/09/2020,Northern,Berane,40,0
08/09/2020,Northern,Bijelo Polje,22,0
08/09/2020,Northern,Gusinje,0,0
08/09/2020,Northern,Kolasin,0,0
08/09/2020,Northern,Mojkovac,3,0
08/09/2020,Northern,Petnjica,0,0
08/09/2020,Northern,Plav,0,0
08/09/2020,Northern,Pluzine,0,0
08/09/2020,Northern,Pljevlja,8,1
08/09/2020,Northern,Rozaje,13,0
08/09/2020,Northern,Savnik,0,0
08/09/2020,Northern,Zabljak,0,0
09/09/2020,Central,Podgorica,40,0
09/09/2020,Central,Cetinje,4,1
09/09/2020,Central,Danilovgrad,0,0
09/09/2020,Central,Niksic,36,0
09/09/2020,Central,Tuzi,0,0
09/09/2020,Costal,Bar,2,0
09/09/2020,Costal,Budva,0,0
09/09/2020,Costal,Herceg Novi,6,0
09/09/2020,Costal,Kotor,8,0
09/09/2020,Costal,Tivat,0,0
09/09/2020,Costal,Ulcinj,2,0
09/09/2020,Northern,Andrijevica,1,0
09/09/2020,Northern,Berane,69,0
09/09/2020,Northern,Bijelo Polje,13,0
09/09/2020,Northern,Gusinje,1,1
09/09/2020,Northern,Kolasin,0,0
09/09/2020,Northern,Mojkovac,1,0
09/09/2020,Northern,Petnjica,0,0
09/09/2020,Northern,Plav,0,0
09/09/2020,Northern,Pluzine,0,0
09/09/2020,Northern,Pljevlja,7,1
09/09/2020,Northern,Rozaje,30,0
09/09/2020,Northern,Savnik,0,0
09/09/2020,Northern,Zabljak,0,0
10/09/2020,Central,Podgorica,46,0
10/09/2020,Central,Cetinje,0,0
10/09/2020,Central,Danilovgrad,0,0
10/09/2020,Central,Niksic,14,0
10/09/2020,Central,Tuzi,0,0
10/09/2020,Costal,Bar,4,0
10/09/2020,Costal,Budva,4,0
10/09/2020,Costal,Herceg Novi,0,0
10/09/2020,Costal,Kotor,3,0
10/09/2020,Costal,Tivat,0,0
10/09/2020,Costal,Ulcinj,0,0
10/09/2020,Northern,Andrijevica,0,0
10/09/2020,Northern,Berane,42,0
10/09/2020,Northern,Bijelo Polje,10,0
10/09/2020,Northern,Gusinje,0,0
10/09/2020,Northern,Kolasin,0,0
10/09/2020,Northern,Mojkovac,2,0
10/09/2020,Northern,Petnjica,0,0
10/09/2020,Northern,Plav,0,0
10/09/2020,Northern,Pluzine,0,0
10/09/2020,Northern,Pljevlja,1,0
10/09/2020,Northern,Rozaje,2,0
10/09/2020,Northern,Savnik,0,0
10/09/2020,Northern,Zabljak,0,0
11/09/2020,Central,Podgorica,33,0
11/09/2020,Central,Cetinje,4,0
11/09/2020,Central,Danilovgrad,0,0
11/09/2020,Central,Niksic,59,0
11/09/2020,Central,Tuzi,0,0
11/09/2020,Costal,Bar,0,0
11/09/2020,Costal,Budva,2,0
11/09/2020,Costal,Herceg Novi,0,0
11/09/2020,Costal,Kotor,10,0
11/09/2020,Costal,Tivat,0,0
11/09/2020,Costal,Ulcinj,0,0
11/09/2020,Northern,Andrijevica,1,0
11/09/2020,Northern,Berane,24,0
11/09/2020,Northern,Bijelo Polje,17,1
11/09/2020,Northern,Gusinje,1,0
11/09/2020,Northern,Kolasin,0,0
11/09/2020,Northern,Mojkovac,0,0
11/09/2020,Northern,Petnjica,0,0
11/09/2020,Northern,Plav,0,0
11/09/2020,Northern,Pluzine,0,0
11/09/2020,Northern,Pljevlja,12,0
11/09/2020,Northern,Rozaje,0,0
11/09/2020,Northern,Savnik,0,0
11/09/2020,Northern,Zabljak,0,0
12/09/2020,Central,Podgorica,23,2
12/09/2020,Central,Cetinje,5,0
12/09/2020,Central,Danilovgrad,1,0
12/09/2020,Central,Niksic,29,1
12/09/2020,Central,Tuzi,0,0
12/09/2020,Costal,Bar,0,0
12/09/2020,Costal,Budva,5,0
12/09/2020,Costal,Herceg Novi,1,0
12/09/2020,Costal,Kotor,1,0
12/09/2020,Costal,Tivat,7,0
12/09/2020,Costal,Ulcinj,2,0
12/09/2020,Northern,Andrijevica,0,0
12/09/2020,Northern,Berane,33,0
12/09/2020,Northern,Bijelo Polje,9,0
12/09/2020,Northern,Gusinje,0,0
12/09/2020,Northern,Kolasin,1,0
12/09/2020,Northern,Mojkovac,2,0
12/09/2020,Northern,Petnjica,0,0
12/09/2020,Northern,Plav,0,0
12/09/2020,Northern,Pluzine,0,0
12/09/2020,Northern,Pljevlja,7,0
12/09/2020,Northern,Rozaje,15,0
12/09/2020,Northern,Savnik,0,0
12/09/2020,Northern,Zabljak,0,0
13/09/2020,Central,Podgorica,54,0
13/09/2020,Central,Cetinje,0,0
13/09/2020,Central,Danilovgrad,0,0
13/09/2020,Central,Niksic,35,1
13/09/2020,Central,Tuzi,1,0
13/09/2020,Costal,Bar,5,0
13/09/2020,Costal,Budva,0,0
13/09/2020,Costal,Herceg Novi,0,0
13/09/2020,Costal,Kotor,0,0
13/09/2020,Costal,Tivat,0,0
13/09/2020,Costal,Ulcinj,1,0
13/09/2020,Northern,Andrijevica,14,0
13/09/2020,Northern,Berane,47,0
13/09/2020,Northern,Bijelo Polje,0,0
13/09/2020,Northern,Gusinje,0,1
13/09/2020,Northern,Kolasin,0,0
13/09/2020,Northern,Mojkovac,0,0
13/09/2020,Northern,Petnjica,0,0
13/09/2020,Northern,Plav,0,0
13/09/2020,Northern,Pluzine,0,0
13/09/2020,Northern,Pljevlja,0,0
13/09/2020,Northern,Rozaje,10,0
13/09/2020,Northern,Savnik,0,0
13/09/2020,Northern,Zabljak,0,0
14/09/2020,Central,Podgorica,29,1
14/09/2020,Central,Cetinje,0,0
14/09/2020,Central,Danilovgrad,0,0
14/09/2020,Central,Niksic,87,0
14/09/2020,Central,Tuzi,0,0
14/09/2020,Costal,Bar,8,0
14/09/2020,Costal,Budva,4,0
14/09/2020,Costal,Herceg Novi,0,0
14/09/2020,Costal,Kotor,4,0
14/09/2020,Costal,Tivat,3,0
14/09/2020,Costal,Ulcinj,0,0
14/09/2020,Northern,Andrijevica,4,0
14/09/2020,Northern,Berane,32,0
14/09/2020,Northern,Bijelo Polje,2,0
14/09/2020,Northern,Gusinje,0,0
14/09/2020,Northern,Kolasin,0,0
14/09/2020,Northern,Mojkovac,0,0
14/09/2020,Northern,Petnjica,0,0
14/09/2020,Northern,Plav,0,0
14/09/2020,Northern,Pluzine,0,0
14/09/2020,Northern,Pljevlja,2,0
14/09/2020,Northern,Rozaje,12,0
14/09/2020,Northern,Savnik,0,0
14/09/2020,Northern,Zabljak,0,0
15/09/2020,Central,Podgorica,58,0
15/09/2020,Central,Cetinje,1,0
15/09/2020,Central,Danilovgrad,1,0
15/09/2020,Central,Niksic,37,0
15/09/2020,Central,Tuzi,0,0
15/09/2020,Costal,Bar,5,0
15/09/2020,Costal,Budva,4,0
15/09/2020,Costal,Herceg Novi,0,0
15/09/2020,Costal,Kotor,0,0
15/09/2020,Costal,Tivat,2,0
15/09/2020,Costal,Ulcinj,5,0
15/09/2020,Northern,Andrijevica,3,0
15/09/2020,Northern,Berane,8,0
15/09/2020,Northern,Bijelo Polje,9,1
15/09/2020,Northern,Gusinje,0,0
15/09/2020,Northern,Kolasin,0,0
15/09/2020,Northern,Mojkovac,0,0
15/09/2020,Northern,Petnjica,0,0
15/09/2020,Northern,Plav,0,1
15/09/2020,Northern,Pluzine,0,0
15/09/2020,Northern,Pljevlja,17,0
15/09/2020,Northern,Rozaje,11,0
15/09/2020,Northern,Savnik,0,0
15/09/2020,Northern,Zabljak,0,0
16/09/2020,Central,Podgorica,79,1
16/09/2020,Central,Cetinje,12,0
16/09/2020,Central,Danilovgrad,0,0
16/09/2020,Central,Niksic,25,1
16/09/2020,Central,Tuzi,0,0
16/09/2020,Costal,Bar,14,0
16/09/2020,Costal,Budva,8,0
16/09/2020,Costal,Herceg Novi,4,0
16/09/2020,Costal,Kotor,22,0
16/09/2020,Costal,Tivat,2,0
16/09/2020,Costal,Ulcinj,7,0
16/09/2020,Northern,Andrijevica,7,0
16/09/2020,Northern,Berane,42,0
16/09/2020,Northern,Bijelo Polje,6,0
16/09/2020,Northern,Gusinje,0,0
16/09/2020,Northern,Kolasin,0,0
16/09/2020,Northern,Mojkovac,0,0
16/09/2020,Northern,Petnjica,1,0
16/09/2020,Northern,Plav,0,0
16/09/2020,Northern,Pluzine,0,0
16/09/2020,Northern,Pljevlja,0,1
16/09/2020,Northern,Rozaje,0,0
16/09/2020,Northern,Savnik,0,0
16/09/2020,Northern,Zabljak,0,0
17/09/2020,Central,Podgorica,64,1
17/09/2020,Central,Cetinje,3,0
17/09/2020,Central,Danilovgrad,1,0
17/09/2020,Central,Niksic,61,1
17/09/2020,Central,Tuzi,0,0
17/09/2020,Costal,Bar,12,1
17/09/2020,Costal,Budva,7,0
17/09/2020,Costal,Herceg Novi,0,0
17/09/2020,Costal,Kotor,1,0
17/09/2020,Costal,Tivat,0,0
17/09/2020,Costal,Ulcinj,0,0
17/09/2020,Northern,Andrijevica,0,0
17/09/2020,Northern,Berane,22,0
17/09/2020,Northern,Bijelo Polje,17,0
17/09/2020,Northern,Gusinje,0,0
17/09/2020,Northern,Kolasin,0,0
17/09/2020,Northern,Mojkovac,4,0
17/09/2020,Northern,Petnjica,0,0
17/09/2020,Northern,Plav,0,0
17/09/2020,Northern,Pluzine,0,0
17/09/2020,Northern,Pljevlja,4,0
17/09/2020,Northern,Rozaje,16,0
17/09/2020,Northern,Savnik,0,0
17/09/2020,Northern,Zabljak,0,0
18/09/2020,Central,Podgorica,56,1
18/09/2020,Central,Cetinje,0,0
18/09/2020,Central,Danilovgrad,0,0
18/09/2020,Central,Niksic,111,0
18/09/2020,Central,Tuzi,0,0
18/09/2020,Costal,Bar,3,0
18/09/2020,Costal,Budva,0,0
18/09/2020,Costal,Herceg Novi,0,1
18/09/2020,Costal,Kotor,0,0
18/09/2020,Costal,Tivat,0,0
18/09/2020,Costal,Ulcinj,0,0
18/09/2020,Northern,Andrijevica,0,0
18/09/2020,Northern,Berane,9,0
18/09/2020,Northern,Bijelo Polje,2,1
18/09/2020,Northern,Gusinje,0,0
18/09/2020,Northern,Kolasin,0,0
18/09/2020,Northern,Mojkovac,0,0
18/09/2020,Northern,Petnjica,0,0
18/09/2020,Northern,Plav,0,1
18/09/2020,Northern,Pluzine,0,0
18/09/2020,Northern,Pljevlja,27,0
18/09/2020,Northern,Rozaje,0,0
18/09/2020,Northern,Savnik,0,0
18/09/2020,Northern,Zabljak,0,0
19/09/2020,Central,Podgorica,69,0
19/09/2020,Central,Cetinje,2,0
19/09/2020,Central,Danilovgrad,0,0
19/09/2020,Central,Niksic,12,0
19/09/2020,Central,Tuzi,0,0
19/09/2020,Costal,Bar,2,0
19/09/2020,Costal,Budva,7,0
19/09/2020,Costal,Herceg Novi,0,0
19/09/2020,Costal,Kotor,6,0
19/09/2020,Costal,Tivat,2,0
19/09/2020,Costal,Ulcinj,0,0
19/09/2020,Northern,Andrijevica,4,0
19/09/2020,Northern,Berane,33,0
19/09/2020,Northern,Bijelo Polje,12,0
19/09/2020,Northern,Gusinje,0,0
19/09/2020,Northern,Kolasin,1,0
19/09/2020,Northern,Mojkovac,0,0
19/09/2020,Northern,Petnjica,0,0
19/09/2020,Northern,Plav,0,0
19/09/2020,Northern,Pluzine,0,0
19/09/2020,Northern,Pljevlja,13,1
19/09/2020,Northern,Rozaje,23,0
19/09/2020,Northern,Savnik,0,0
19/09/2020,Northern,Zabljak,0,0
20/09/2020,Central,Podgorica,48,0
20/09/2020,Central,Cetinje,4,0
20/09/2020,Central,Danilovgrad,0,0
20/09/2020,Central,Niksic,52,0
20/09/2020,Central,Tuzi,0,0
20/09/2020,Costal,Bar,10,0
20/09/2020,Costal,Budva,11,0
20/09/2020,Costal,Herceg Novi,3,0
20/09/2020,Costal,Kotor,9,0
20/09/2020,Costal,Tivat,4,0
20/09/2020,Costal,Ulcinj,4,0
20/09/2020,Northern,Andrijevica,0,0
20/09/2020,Northern,Berane,40,0
20/09/2020,Northern,Bijelo Polje,7,0
20/09/2020,Northern,Gusinje,0,0
20/09/2020,Northern,Kolasin,0,0
20/09/2020,Northern,Mojkovac,2,0
20/09/2020,Northern,Petnjica,0,0
20/09/2020,Northern,Plav,0,1
20/09/2020,Northern,Pluzine,0,0
20/09/2020,Northern,Pljevlja,22,0
20/09/2020,Northern,Rozaje,10,1
20/09/2020,Northern,Savnik,0,0
20/09/2020,Northern,Zabljak,0,0
21/09/2020,Central,Podgorica,77,0
21/09/2020,Central,Cetinje,5,0
21/09/2020,Central,Danilovgrad,3,0
21/09/2020,Central,Niksic,64,0
21/09/2020,Central,Tuzi,0,0
21/09/2020,Costal,Bar,7,0
21/09/2020,Costal,Budva,8,0
21/09/2020,Costal,Herceg Novi,0,0
21/09/2020,Costal,Kotor,3,0
21/09/2020,Costal,Tivat,3,0
21/09/2020,Costal,Ulcinj,2,0
21/09/2020,Northern,Andrijevica,3,0
21/09/2020,Northern,Berane,17,1
21/09/2020,Northern,Bijelo Polje,12,1
21/09/2020,Northern,Gusinje,0,0
21/09/2020,Northern,Kolasin,0,0
21/09/2020,Northern,Mojkovac,1,0
21/09/2020,Northern,Petnjica,0,0
21/09/2020,Northern,Plav,0,0
21/09/2020,Northern,Pluzine,0,0
21/09/2020,Northern,Pljevlja,4,0
21/09/2020,Northern,Rozaje,20,0
21/09/2020,Northern,Savnik,0,0
21/09/2020,Northern,Zabljak,0,0
22/09/2020,Central,Podgorica,82,0
22/09/2020,Central,Cetinje,10,0
22/09/2020,Central,Danilovgrad,0,0
22/09/2020,Central,Niksic,79,4
22/09/2020,Central,Tuzi,0,1
22/09/2020,Costal,Bar,7,0
22/09/2020,Costal,Budva,8,0
22/09/2020,Costal,Herceg Novi,20,0
22/09/2020,Costal,Kotor,1,0
22/09/2020,Costal,Tivat,0,0
22/09/2020,Costal,Ulcinj,0,0
22/09/2020,Northern,Andrijevica,5,0
22/09/2020,Northern,Berane,22,0
22/09/2020,Northern,Bijelo Polje,11,1
22/09/2020,Northern,Gusinje,0,0
22/09/2020,Northern,Kolasin,0,0
22/09/2020,Northern,Mojkovac,1,1
22/09/2020,Northern,Petnjica,0,0
22/09/2020,Northern,Plav,0,0
22/09/2020,Northern,Pluzine,0,0
22/09/2020,Northern,Pljevlja,38,1
22/09/2020,Northern,Rozaje,9,0
22/09/2020,Northern,Savnik,0,0
22/09/2020,Northern,Zabljak,0,0
23/09/2020,Central,Podgorica,106,0
23/09/2020,Central,Cetinje,7,0
23/09/2020,Central,Danilovgrad,0,0
23/09/2020,Central,Niksic,74,0
23/09/2020,Central,Tuzi,0,0
